ID_Registro,ID_Condominio,Tipo_Registro,ID_Morador,Nome_Morador,Unidade,Descricao,Data_Criacao,Data_Resolucao,Tempo_Resolucao_Horas,Custo_Estimado,Tipo_Manutencao
12933,f0b62a3b-49ea-4fd6-882b-150134824b98,Manutencao,,,,Manutencao preventiva em área comum,,,,6601.3,Preventiva
12934,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Manutencao,,,,Manutencao preventiva em área comum,,,,4330.51,Preventiva
12935,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Manutencao,,,,Manutencao preventiva em área comum,,,,9938.12,Preventiva
12936,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Manutencao,,,,Manutencao corretiva em área comum,,,,6049.89,Corretiva
12937,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Ocorrencia,80d37089-8a05-42e2-904c-fc05ea91ef87,Srta. Isabel Pimenta,55.0,Pedido Reparo Area Comum,2023-08-25 00:25:19,2023-08-26 20:51:49.519842,44.44,,
12938,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Ocorrencia,6424c1d3-2dbb-46a8-b675-fbcc015986f3,Francisco Cirino,46.0,Outros,2024-10-14 06:47:10,2024-10-16 04:33:57.161647,45.78,,
12939,7ae0abaf-2a80-449f-b116-d0f5462a1057,Ocorrencia,f4eb56d2-ae98-4029-af9e-f4193d8abfbe,Luiz Gustavo Pacheco,30.0,Pedido Reparo Area Comum,2024-12-27 05:49:21,2025-01-01 18:46:57.416305,132.96,,
12940,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,96ee773c-2790-4769-a0b5-7b16da9a71bf,Antonella Vieira,40.0,Reclamação Segurança,2024-03-18 08:01:12,2024-03-19 07:26:15.893585,23.42,,
12941,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,1126e710-3d85-40ac-8622-761aaf30da2d,Dante da Costa,69.0,Problema Vazamento,2024-02-09 02:40:03,2024-02-10 18:35:08.756168,39.92,,
12942,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Ocorrencia,3d79478c-3cd3-4201-94e6-7a54652fe372,Srta. Ana Moreira,31.0,Reclamacao Barulho,2023-08-05 13:43:01,2023-08-07 00:43:33.045390,35.01,,
12943,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Ocorrencia,d75ecd42-cd4b-4148-8a9a-797e693de4b8,Paulo Camargo,31.0,Aluguel De Salão De Festas,2025-05-13 18:01:34,2025-05-14 01:21:42.608118,7.34,,
12944,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Manutencao,,,,Manutencao preventiva em área comum,,,,1187.69,Preventiva
12945,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,94c35e7d-a20e-45bc-b29b-d51f5f4bc1f6,Sabrina Fonseca,100.0,Sugestao Melhoria,2025-07-21 01:30:26,2025-07-22 17:36:25.452261,40.1,,
12946,1c62a233-ac32-4dcd-9453-71aee0e73760,Manutencao,,,,Manutencao preventiva em área comum,,,,9453.63,Preventiva
12947,2417cdac-063f-4b98-8adc-d27fc5106bda,Manutencao,,,,Manutencao preventiva em área comum,,,,5392.13,Preventiva
12948,fe70fdf9-c1b4-4e50-b178-362214db3064,Manutencao,,,,Manutencao preventiva em área comum,,,,2050.25,Preventiva
12949,fe70fdf9-c1b4-4e50-b178-362214db3064,Manutencao,,,,Manutencao preventiva em área comum,,,,3337.29,Preventiva
12950,be7155e3-a916-4734-b72a-e2d43acc9d8b,Manutencao,,,,Manutencao preventiva em área comum,,,,4083.55,Preventiva
12951,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Manutencao,,,,Manutencao preventiva em área comum,,,,9806.21,Preventiva
12952,253db626-4b43-46db-b943-95446cbccacf,Manutencao,,,,Manutencao corretiva em área comum,,,,8086.17,Corretiva
12953,86fc046d-8195-4a8b-9cd2-8d850f101f63,Ocorrencia,69385783-1626-475e-8fe9-fe487b101e14,Vitor Gabriel Leão,68.0,Reclamacao Barulho,2023-09-28 13:47:33,2023-09-28 22:28:06.783930,8.68,,
12954,878f982d-a145-47e6-a668-a11e623ba01b,Manutencao,,,,Manutencao preventiva em área comum,,,,2636.92,Preventiva
12955,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Manutencao,,,,Manutencao preventiva em área comum,,,,5847.24,Preventiva
12956,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Ocorrencia,c3f28f64-d759-4b1f-afab-473ddafe36a1,Sofia Farias,82.0,Problema Vazamento,2023-03-25 22:31:25,2023-03-30 15:11:14.076538,112.66,,
12957,83428d4e-6dc2-4efc-b4d7-143589f87946,Ocorrencia,4b58e091-9615-4a5e-9239-b0cd003ae918,Luísa Gonçalves,197.0,Outros,2025-06-16 20:41:11,2025-06-18 23:10:53.487061,50.5,,
12958,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Manutencao,,,,Manutencao preventiva em área comum,,,,2989.7,Preventiva
12959,fe70fdf9-c1b4-4e50-b178-362214db3064,Ocorrencia,3f7764aa-ac8d-4928-b35b-769813ba0851,Dom Machado,44.0,Sugestao Melhoria,2025-06-02 14:27:39,2025-06-05 01:35:09.945015,59.13,,
12960,00addb44-8580-4116-a730-48ce88deb856,Ocorrencia,11dcf71b-c5cb-4506-9b0e-77ce35e9cb4a,Dra. Luísa Ramos,96.0,Reclamacao Barulho,2023-06-11 17:58:49,2023-06-11 22:24:27.387060,4.43,,
12961,83428d4e-6dc2-4efc-b4d7-143589f87946,Ocorrencia,148811eb-2997-49a5-8bfc-2f0132b2dea8,Dr. Heitor Ferreira,114.0,Reclamacao Barulho,2024-08-15 02:17:13,2024-08-16 08:44:07.051400,30.45,,
12962,878f982d-a145-47e6-a668-a11e623ba01b,Ocorrencia,902ebdaa-ca4d-4e34-9532-9456ff8c9069,Cecilia Cunha,147.0,Pedido Reparo Area Comum,2023-04-09 06:13:31,2023-04-14 21:15:58.854786,135.04,,
12963,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Ocorrencia,2672d11d-f587-4377-9466-ed2e87503ce9,Sr. Antony Moura,18.0,Pedido Reparo Area Comum,2023-05-30 04:36:22,2023-06-04 05:53:59.859837,121.29,,
12964,e18129c5-8829-4b7b-a394-407ca6d24c88,Manutencao,,,,Manutencao preventiva em área comum,,,,4874.76,Preventiva
12965,ca70cd5c-98e5-420b-817e-0d9154f63967,Ocorrencia,59ab9d9e-1836-4007-a73e-beecbe491e86,Rhavi Andrade,74.0,Reclamacao Barulho,2025-03-26 15:26:50,2025-03-27 07:07:13.612958,15.67,,
12966,00addb44-8580-4116-a730-48ce88deb856,Ocorrencia,be4bea40-a4f1-4f3a-afab-f2970743564e,Luísa Porto,85.0,Problema Vazamento,2024-06-15 08:54:03,2024-06-19 19:54:12.659121,107.0,,
12967,878f982d-a145-47e6-a668-a11e623ba01b,Manutencao,,,,Manutencao preventiva em área comum,,,,2962.25,Preventiva
12968,ca70cd5c-98e5-420b-817e-0d9154f63967,Ocorrencia,6cdb9655-985f-423d-aa82-c402bc177114,Bruno da Paz,14.0,Aluguel De Salão De Festas,2025-02-05 01:22:15,2025-02-05 02:11:22.030070,0.82,,
12969,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Ocorrencia,b8008563-7f72-44a6-9d1a-235772aa37da,Natália Fernandes,13.0,Aluguel De Churrasqueira,2023-04-21 09:06:40,2023-04-21 16:33:57.870854,7.45,,
12970,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Manutencao,,,,Manutencao preventiva em área comum,,,,5043.28,Preventiva
12971,7a21daf7-fd38-471c-a514-336ebcd8d394,Ocorrencia,5fce0cd0-1590-441d-b57f-c33ec4bd6137,Nicolas Sampaio,67.0,Reclamação Segurança,2024-06-04 09:23:28,2024-06-04 11:43:21.016248,2.33,,
12972,00addb44-8580-4116-a730-48ce88deb856,Ocorrencia,673ce71e-1f62-480d-9a76-e2adb9a30e9b,Isadora Camargo,46.0,Reclamacao Barulho,2023-01-25 08:31:40,2023-01-27 03:48:12.210991,43.28,,
12973,2f122b81-3864-4350-a531-6d526f45f20e,Ocorrencia,674f2afc-016d-4b30-835d-417ae5ac3bf4,Hellena Lopes,61.0,Outros,2024-11-05 11:39:50,2024-11-07 08:09:58.121401,44.5,,
12974,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Manutencao,,,,Manutencao preventiva em área comum,,,,8547.68,Preventiva
12975,837a214a-f24e-46f2-856f-9331ff876072,Manutencao,,,,Manutencao preventiva em área comum,,,,9141.39,Preventiva
12976,fe70fdf9-c1b4-4e50-b178-362214db3064,Manutencao,,,,Manutencao preventiva em área comum,,,,5140.98,Preventiva
12977,1c62a233-ac32-4dcd-9453-71aee0e73760,Manutencao,,,,Manutencao preventiva em área comum,,,,4812.85,Preventiva
12978,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Ocorrencia,b0a7bf9f-540c-4379-9abb-b69dd327f9d4,Brayan Lima,73.0,Reclamacao Barulho,2023-03-25 13:35:56,2023-03-26 02:52:50.379473,13.28,,
12979,878f982d-a145-47e6-a668-a11e623ba01b,Manutencao,,,,Manutencao preventiva em área comum,,,,2331.25,Preventiva
12980,dc6aaba2-39be-4d03-9f73-fa22638d7209,Ocorrencia,fe206295-32c9-4ce2-9de1-d419fcbc048c,Ana Júlia Cassiano,89.0,Reclamacao Barulho,2024-11-24 16:20:14,2024-11-26 09:43:59.859181,41.4,,
12981,1c62a233-ac32-4dcd-9453-71aee0e73760,Manutencao,,,,Manutencao corretiva em área comum,,,,1421.75,Corretiva
12982,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Manutencao,,,,Manutencao corretiva em área comum,,,,665.15,Corretiva
12983,ca70cd5c-98e5-420b-817e-0d9154f63967,Ocorrencia,51059205-9100-4d08-a9d2-17b4f37a01af,Gabriel Peixoto,29.0,Pedido Reparo Area Comum,2023-01-27 00:54:29,2023-02-01 14:52:38.741001,133.97,,
12984,5b89677d-d555-419b-8d65-72b587eac14f,Manutencao,,,,Manutencao preventiva em área comum,,,,8245.12,Preventiva
12985,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,ad6068ab-3c9c-4d8a-8885-ad655a02b550,Luan Alves,154.0,Aluguel De Salão De Festas,2024-02-07 13:27:33,2024-02-07 21:35:10.939082,8.13,,
12986,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Manutencao,,,,Manutencao preventiva em área comum,,,,3203.24,Preventiva
12987,83428d4e-6dc2-4efc-b4d7-143589f87946,Manutencao,,,,Manutencao preventiva em área comum,,,,9295.15,Preventiva
12988,09484f1e-1fc9-488c-9051-5c02294f520a,Ocorrencia,7400e982-df1e-4024-be95-dfcfe5df3a17,Maria Laura Melo,116.0,Aluguel De Salão De Festas,2024-06-07 05:55:11,2024-06-07 16:18:02.063452,10.38,,
12989,86fc046d-8195-4a8b-9cd2-8d850f101f63,Manutencao,,,,Manutencao preventiva em área comum,,,,6405.86,Preventiva
12990,d7450181-3b8b-4d1d-9200-84a710e44b85,Ocorrencia,c3afd030-a29a-4504-b307-dd4c3437b360,Evelyn da Luz,92.0,Problema Vazamento,2023-12-20 14:49:40,2023-12-21 03:42:56.643918,12.89,,
12991,6e726857-07dc-453a-a8fc-4ab9031612b1,Ocorrencia,9aad37b4-0755-4d5b-89df-ddc5549f33ac,Bernardo Guerra,3.0,Sugestao Melhoria,2023-12-09 12:09:04,2023-12-09 16:35:59.550147,4.45,,
12992,e18129c5-8829-4b7b-a394-407ca6d24c88,Ocorrencia,bb54bd6b-7b75-468a-b4fe-2cb607f3ad4a,Ana Liz Jesus,12.0,Sugestao Melhoria,2023-01-26 20:47:23,2023-01-27 04:18:14.109404,7.51,,
12993,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Manutencao,,,,Manutencao preventiva em área comum,,,,8018.23,Preventiva
12994,fe70fdf9-c1b4-4e50-b178-362214db3064,Ocorrencia,93f3cc66-ce01-46c2-a81b-8330bf6b2fde,Lorenzo Costa,45.0,Reclamacao Barulho,2023-04-15 10:48:02,2023-04-16 18:03:05.244023,31.25,,
12995,14060d70-6024-4716-8a1b-84f78703bf43,Manutencao,,,,Manutencao corretiva em área comum,,,,2811.47,Corretiva
12996,d343d050-ee12-4179-8176-16bb5946afc3,Manutencao,,,,Manutencao preventiva em área comum,,,,7538.37,Preventiva
12997,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Ocorrencia,b27e5cdc-4634-466e-b0eb-75f442a637ee,Hellena da Mota,39.0,Sugestao Melhoria,2025-01-09 18:44:05,2025-01-10 11:02:17.840657,16.3,,
12998,fe70fdf9-c1b4-4e50-b178-362214db3064,Manutencao,,,,Manutencao preventiva em área comum,,,,6532.8,Preventiva
12999,83428d4e-6dc2-4efc-b4d7-143589f87946,Manutencao,,,,Manutencao corretiva em área comum,,,,2574.92,Corretiva
13000,5b89677d-d555-419b-8d65-72b587eac14f,Ocorrencia,532fe57a-85c2-43ab-85c9-1c65b516808a,Renan Sampaio,45.0,Outros,2024-09-07 19:07:20,2024-09-10 04:05:35.276705,56.97,,
13001,09484f1e-1fc9-488c-9051-5c02294f520a,Ocorrencia,f03ee796-ac89-4968-a4c4-5c0961c9c3ce,Arthur Miguel Cavalcante,20.0,Problema Vazamento,2023-12-01 04:33:05,2023-12-05 02:35:16.266113,94.04,,
13002,d7450181-3b8b-4d1d-9200-84a710e44b85,Ocorrencia,638c917e-a696-4d0f-bbe2-703fd0e37e0a,Gael da Cruz,41.0,Reclamação Segurança,2024-05-24 20:26:38,2024-05-25 09:53:09.581789,13.44,,
13003,25a3f974-4936-4e14-b233-c91f488a52e7,Manutencao,,,,Manutencao preventiva em área comum,,,,6595.99,Preventiva
13004,5b89677d-d555-419b-8d65-72b587eac14f,Manutencao,,,,Manutencao preventiva em área comum,,,,1472.53,Preventiva
13005,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,e6b17572-ee36-42ac-8ae1-f8eb96973750,Srta. Ana Clara Lima,87.0,Problema Vazamento,2024-12-18 03:53:42,2024-12-19 19:23:15.277555,39.49,,
13006,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Manutencao,,,,Manutencao corretiva em área comum,,,,1492.93,Corretiva
13007,ca70cd5c-98e5-420b-817e-0d9154f63967,Manutencao,,,,Manutencao preventiva em área comum,,,,7114.21,Preventiva
13008,83428d4e-6dc2-4efc-b4d7-143589f87946,Ocorrencia,718cfefb-6b23-4d3e-88df-3457e44a9010,Lara Macedo,83.0,Problema Vazamento,2024-09-30 19:27:17,2024-10-04 18:48:40.292039,95.36,,
13009,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Ocorrencia,c116a79f-8f68-4063-ba20-ecfd7e64a326,Daniela Machado,39.0,Reclamação Segurança,2023-07-26 09:34:42,2023-07-27 03:38:19.307806,18.06,,
13010,dc6aaba2-39be-4d03-9f73-fa22638d7209,Ocorrencia,cda21125-e2d3-4f36-875a-2d59d3fd1730,Rafael Novaes,128.0,Sugestao Melhoria,2025-05-10 17:11:24,2025-05-11 16:03:18.441253,22.87,,
13011,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao preventiva em área comum,,,,5863.3,Preventiva
13012,d343d050-ee12-4179-8176-16bb5946afc3,Manutencao,,,,Manutencao preventiva em área comum,,,,3348.16,Preventiva
13013,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao corretiva em área comum,,,,2508.72,Corretiva
13014,0567bae3-1cdc-430c-be11-50e095cb9432,Manutencao,,,,Manutencao preventiva em área comum,,,,7030.02,Preventiva
13015,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Ocorrencia,e870e345-c1d3-4321-bad7-4fde9a34b5c0,Sra. Maria Cecília Sousa,92.0,Reclamacao Barulho,2025-06-18 14:52:27,2025-06-19 17:52:52.827000,27.01,,
13016,25a3f974-4936-4e14-b233-c91f488a52e7,Ocorrencia,642f8067-59be-401a-acee-7dc19275b070,Luiz Felipe Machado,155.0,Reclamação Segurança,2024-09-16 19:53:12,2024-09-17 03:38:57.490856,7.76,,
13017,5b89677d-d555-419b-8d65-72b587eac14f,Ocorrencia,e7ce60b0-edfc-4de2-bfa9-e3dacbb74d4e,Caio Borges,36.0,Reclamação Segurança,2023-09-03 18:56:30,2023-09-04 12:48:04.988547,17.86,,
13018,14060d70-6024-4716-8a1b-84f78703bf43,Ocorrencia,3b20442b-2ba1-4635-a753-b4075ff9d96b,Maria Luísa Novais,55.0,Sugestao Melhoria,2025-05-11 23:42:15,2025-05-13 11:46:49.961134,36.08,,
13019,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Manutencao,,,,Manutencao preventiva em área comum,,,,9735.62,Preventiva
13020,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Manutencao,,,,Manutencao corretiva em área comum,,,,9708.69,Corretiva
13021,adcf053b-b285-4a2a-baf4-567e5e133405,Ocorrencia,9c342f61-8e3c-42eb-b38d-3484cef3e8cd,Amanda Cunha,8.0,Aluguel De Churrasqueira,2023-04-27 17:34:46,2023-04-27 20:08:23.143575,2.56,,
13022,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Manutencao,,,,Manutencao preventiva em área comum,,,,2139.93,Preventiva
13023,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Ocorrencia,3964f25d-829d-45d0-97c8-20669ac199df,Olivia Ferreira,50.0,Pedido Reparo Area Comum,2024-06-23 16:10:03,2024-06-25 02:31:48.111992,34.36,,
13024,878f982d-a145-47e6-a668-a11e623ba01b,Ocorrencia,34a7e4aa-3fcc-4956-9730-2dd003eb28d6,Yuri Sampaio,115.0,Sugestao Melhoria,2024-01-09 19:13:09,2024-01-10 02:09:50.545508,6.94,,
13025,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Manutencao,,,,Manutencao preventiva em área comum,,,,3719.69,Preventiva
13026,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Ocorrencia,8a35f31a-d51d-4856-91e0-2475de479780,Bruna Rezende,105.0,Aluguel De Salão De Festas,2024-12-03 16:23:46,2024-12-03 22:50:54.146956,6.45,,
13027,7a21daf7-fd38-471c-a514-336ebcd8d394,Manutencao,,,,Manutencao preventiva em área comum,,,,1676.88,Preventiva
13028,8202ccf4-a9d7-4275-b005-8c1f59996c30,Manutencao,,,,Manutencao preventiva em área comum,,,,2464.33,Preventiva
13029,fe70fdf9-c1b4-4e50-b178-362214db3064,Ocorrencia,4d712d56-0a2d-423a-9241-22a462c2ad52,Carlos Eduardo Sá,5.0,Aluguel De Salão De Festas,2025-01-03 05:17:56,2025-01-03 12:44:52.079464,7.45,,
13030,2417cdac-063f-4b98-8adc-d27fc5106bda,Ocorrencia,1bcd06f0-0df2-48d9-8662-59cc3a7f38ce,Elisa da Mata,35.0,Aluguel De Churrasqueira,2024-10-19 09:30:58,2024-10-19 14:37:39.271794,5.11,,
13031,d7450181-3b8b-4d1d-9200-84a710e44b85,Ocorrencia,9e6fa0ce-b524-4c5f-9cce-4964f7dbdc06,Leandro da Luz,29.0,Sugestao Melhoria,2024-09-12 14:25:38,2024-09-15 13:21:26.561376,70.93,,
13032,253db626-4b43-46db-b943-95446cbccacf,Manutencao,,,,Manutencao preventiva em área comum,,,,3516.71,Preventiva
13033,1c62a233-ac32-4dcd-9453-71aee0e73760,Ocorrencia,a916b2f6-2570-446d-ab2d-b0bc29017455,Sra. Marina da Costa,37.0,Pedido Reparo Area Comum,2023-07-09 14:50:53,2023-07-13 11:52:22.697666,93.02,,
13034,25a3f974-4936-4e14-b233-c91f488a52e7,Manutencao,,,,Manutencao preventiva em área comum,,,,6229.8,Preventiva
13035,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,59784e7e-520e-4efb-be73-7ad78174d7cf,Kaique Marques,25.0,Aluguel De Churrasqueira,2024-07-12 02:51:25,2024-07-12 13:49:36.546388,10.97,,
13036,837a214a-f24e-46f2-856f-9331ff876072,Ocorrencia,1583a63e-79af-43d0-b9db-5a58999ae42d,Zoe Azevedo,45.0,Outros,2023-11-13 12:01:12,2023-11-14 08:54:20.314356,20.89,,
13037,a6351593-4a2a-4d70-9384-39029662dcc9,Manutencao,,,,Manutencao corretiva em área comum,,,,6885.68,Corretiva
13038,fe70fdf9-c1b4-4e50-b178-362214db3064,Manutencao,,,,Manutencao preventiva em área comum,,,,4724.64,Preventiva
13039,14060d70-6024-4716-8a1b-84f78703bf43,Ocorrencia,feb32c3e-00e3-4161-b745-10c22ff74318,Sr. Paulo Rios,36.0,Reclamacao Barulho,2024-09-22 06:19:00,2024-09-23 20:34:39.411950,38.26,,
13040,d343d050-ee12-4179-8176-16bb5946afc3,Ocorrencia,c3c82770-e057-4add-a721-ab6e084cd35c,Sra. Gabrielly Nunes,103.0,Aluguel De Salão De Festas,2025-05-01 03:00:11,2025-05-01 14:12:57.287308,11.21,,
13041,25a3f974-4936-4e14-b233-c91f488a52e7,Ocorrencia,11a450f4-c4c9-47c6-bb45-3207920f4a94,Vitor Gabriel Martins,91.0,Aluguel De Churrasqueira,2023-11-26 11:08:48,2023-11-26 13:18:37.531450,2.16,,
13042,83428d4e-6dc2-4efc-b4d7-143589f87946,Manutencao,,,,Manutencao preventiva em área comum,,,,9998.57,Preventiva
13043,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Ocorrencia,974161b6-4905-4d6b-aab8-ca4aa4cc8384,Sr. Carlos Eduardo Câmara,55.0,Aluguel De Churrasqueira,2024-12-08 14:32:16,2024-12-09 04:27:39.498897,13.92,,
13044,7a21daf7-fd38-471c-a514-336ebcd8d394,Manutencao,,,,Manutencao preventiva em área comum,,,,7378.63,Preventiva
13045,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Manutencao,,,,Manutencao preventiva em área comum,,,,3507.98,Preventiva
13046,09484f1e-1fc9-488c-9051-5c02294f520a,Manutencao,,,,Manutencao preventiva em área comum,,,,7903.13,Preventiva
13047,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Manutencao,,,,Manutencao corretiva em área comum,,,,1641.97,Corretiva
13048,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Manutencao,,,,Manutencao preventiva em área comum,,,,9694.59,Preventiva
13049,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Manutencao,,,,Manutencao preventiva em área comum,,,,9976.38,Preventiva
13050,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,d06f8eb9-b8ce-4aee-a6b5-65bbec0f500c,Sr. Davi Lucas Novaes,131.0,Aluguel De Salão De Festas,2024-05-07 18:59:08,2024-05-08 05:44:31.731816,10.76,,
13051,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Manutencao,,,,Manutencao preventiva em área comum,,,,9161.22,Preventiva
13052,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao preventiva em área comum,,,,4130.18,Preventiva
13053,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Ocorrencia,1f53ba9c-3d2e-4f48-9161-d512e4f635ed,Maria Luísa Porto,26.0,Reclamacao Barulho,2025-03-22 01:35:33,2025-03-22 22:54:38.986916,21.32,,
13054,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Ocorrencia,5d2cdfe3-e818-4b8d-b536-2778a608fd7c,Vitor Pinto,80.0,Sugestao Melhoria,2024-12-09 11:23:35,2024-12-09 13:25:34.917982,2.03,,
13055,2f122b81-3864-4350-a531-6d526f45f20e,Manutencao,,,,Manutencao preventiva em área comum,,,,6347.64,Preventiva
13056,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Ocorrencia,dbdc418b-9d4b-4d48-9785-b73534cf95ba,Yago Marques,79.0,Problema Vazamento,2024-08-23 02:11:15,2024-08-23 20:40:35.216385,18.49,,
13057,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Ocorrencia,819996c1-25f1-48c6-9ae5-3e16d971a5ed,Sr. Yuri Camargo,83.0,Aluguel De Salão De Festas,2024-08-14 07:27:33,2024-08-14 14:07:14.207335,6.66,,
13058,be7155e3-a916-4734-b72a-e2d43acc9d8b,Manutencao,,,,Manutencao preventiva em área comum,,,,1833.01,Preventiva
13059,d7450181-3b8b-4d1d-9200-84a710e44b85,Manutencao,,,,Manutencao preventiva em área comum,,,,6241.07,Preventiva
13060,e18129c5-8829-4b7b-a394-407ca6d24c88,Manutencao,,,,Manutencao preventiva em área comum,,,,1923.71,Preventiva
13061,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,48757f1b-c82f-41f4-88eb-ffc1876f528d,Noah Macedo,48.0,Aluguel De Churrasqueira,2025-06-19 23:39:38,2025-06-20 14:54:05.793606,15.24,,
13062,878f982d-a145-47e6-a668-a11e623ba01b,Ocorrencia,2d98fec1-3e1d-4941-aa88-7a314a0abc22,Sra. Juliana Machado,39.0,Sugestao Melhoria,2023-10-02 20:56:19,2023-10-04 16:52:12.564772,43.93,,
13063,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,6646a509-c83c-4439-a24c-33e01ab1a4c4,Stephany Aparecida,39.0,Reclamação Segurança,2023-01-01 12:46:49,2023-01-01 13:32:36.380221,0.76,,
13064,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Manutencao,,,,Manutencao preventiva em área comum,,,,2861.88,Preventiva
13065,d7450181-3b8b-4d1d-9200-84a710e44b85,Manutencao,,,,Manutencao corretiva em área comum,,,,9049.27,Corretiva
13066,25a3f974-4936-4e14-b233-c91f488a52e7,Ocorrencia,5faafa4c-1448-48fb-a99b-8dd9fffe5675,Stella Gomes,134.0,Problema Vazamento,2024-03-21 12:23:04,2024-03-22 18:14:52.679784,29.86,,
13067,253db626-4b43-46db-b943-95446cbccacf,Manutencao,,,,Manutencao preventiva em área comum,,,,2239.26,Preventiva
13068,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Manutencao,,,,Manutencao corretiva em área comum,,,,9034.8,Corretiva
13069,d7450181-3b8b-4d1d-9200-84a710e44b85,Ocorrencia,1910ec08-99b5-4637-b840-3fb74e462846,Breno da Cunha,24.0,Aluguel De Salão De Festas,2024-04-27 15:24:34,2024-04-27 18:46:00.770342,3.36,,
13070,f0b62a3b-49ea-4fd6-882b-150134824b98,Manutencao,,,,Manutencao preventiva em área comum,,,,9098.13,Preventiva
13071,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Ocorrencia,a47e4901-6c7e-4edd-b411-e50fd79cb169,Yasmin Rios,73.0,Reclamação Segurança,2024-08-16 02:23:01,2024-08-16 16:49:22.346007,14.44,,
13072,83428d4e-6dc2-4efc-b4d7-143589f87946,Ocorrencia,3d0417d0-0b28-45fe-8a5e-888a9f24d26c,Sra. Ana Cecília Rezende,126.0,Aluguel De Churrasqueira,2024-06-11 22:14:53,2024-06-12 05:44:30.279361,7.49,,
13073,f0b62a3b-49ea-4fd6-882b-150134824b98,Manutencao,,,,Manutencao preventiva em área comum,,,,2230.34,Preventiva
13074,253db626-4b43-46db-b943-95446cbccacf,Manutencao,,,,Manutencao preventiva em área comum,,,,1843.38,Preventiva
13075,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Manutencao,,,,Manutencao corretiva em área comum,,,,852.93,Corretiva
13076,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Manutencao,,,,Manutencao corretiva em área comum,,,,8045.92,Corretiva
13077,878f982d-a145-47e6-a668-a11e623ba01b,Manutencao,,,,Manutencao preventiva em área comum,,,,9839.56,Preventiva
13078,00addb44-8580-4116-a730-48ce88deb856,Manutencao,,,,Manutencao corretiva em área comum,,,,648.3,Corretiva
